,Open,High,Low,Close,Volume,Dividends,Stock Splits
2019-06-25 09:15:00+05:30,1566.800048828125,1593.0999755859375,1565.199951171875,1580.5999755859375,131416,0.0,0
2019-06-25 10:15:00+05:30,1580.6500244140625,1589.0,1580.0,1586.0,28725,0.0,0
2019-06-25 11:15:00+05:30,1586.0,1592.0,1585.5,1589.0,26766,0.0,0
2019-06-25 12:15:00+05:30,1589.0,1590.800048828125,1577.949951171875,1584.8499755859375,59444,0.0,0
2019-06-25 13:15:00+05:30,1584.8499755859375,1608.0,1584.8499755859375,1604.199951171875,123890,0.0,0
2019-06-25 14:15:00+05:30,1604.550048828125,1608.949951171875,1596.6500244140625,1604.949951171875,65153,0.0,0
2019-06-25 15:15:00+05:30,1604.0,1606.300048828125,1597.0,1602.4000244140625,21721,0.0,0
2019-06-26 09:15:00+05:30,1587.0,1599.550048828125,1580.199951171875,1594.300048828125,106531,0.0,0
2019-06-26 10:15:00+05:30,1593.5,1603.4000244140625,1582.4000244140625,1593.300048828125,106557,0.0,0
2019-06-26 11:15:00+05:30,1593.300048828125,1593.300048828125,1589.800048828125,1591.5,11304,0.0,0
2019-06-26 12:15:00+05:30,1591.5999755859375,1602.6500244140625,1590.300048828125,1601.1500244140625,45208,0.0,0
2019-06-26 13:15:00+05:30,1601.25,1608.75,1599.550048828125,1605.550048828125,80793,0.0,0
2019-06-26 14:15:00+05:30,1605.1500244140625,1611.0,1594.8499755859375,1597.050048828125,87401,0.0,0
2019-06-26 15:15:00+05:30,1597.25,1601.199951171875,1593.0999755859375,1597.949951171875,0,0.0,0
2019-06-27 09:15:00+05:30,1595.0,1597.800048828125,1578.0,1582.3499755859375,75172,0.0,0
2019-06-27 10:15:00+05:30,1582.3499755859375,1608.0,1580.0,1607.9000244140625,78897,0.0,0
2019-06-27 11:15:00+05:30,1606.6500244140625,1608.0,1598.449951171875,1599.25,68078,0.0,0
2019-06-27 12:15:00+05:30,1598.6500244140625,1604.0999755859375,1595.0999755859375,1600.949951171875,43321,0.0,0
2019-06-27 13:15:00+05:30,1600.949951171875,1603.5,1590.0,1593.25,68197,0.0,0
2019-06-27 14:15:00+05:30,1593.4000244140625,1606.0,1593.4000244140625,1605.949951171875,114440,0.0,0
2019-06-27 15:15:00+05:30,1605.0,1606.949951171875,1597.050048828125,1601.800048828125,63291,0.0,0
2019-06-28 09:15:00+05:30,1597.0,1634.449951171875,1593.550048828125,1628.5,208267,0.0,0
2019-06-28 10:15:00+05:30,1628.5,1629.0,1610.550048828125,1612.1500244140625,87672,0.0,0
2019-06-28 11:15:00+05:30,1612.0999755859375,1614.550048828125,1605.9000244140625,1611.5999755859375,48756,0.0,0
2019-06-28 12:15:00+05:30,1611.5999755859375,1614.6500244140625,1607.0999755859375,1612.25,26177,0.0,0
2019-06-28 13:15:00+05:30,1612.9000244140625,1614.5,1600.1500244140625,1603.300048828125,48955,0.0,0
2019-06-28 14:15:00+05:30,1603.6500244140625,1606.3499755859375,1594.300048828125,1596.0,88339,0.0,0
2019-06-28 15:15:00+05:30,1596.050048828125,1599.449951171875,1592.199951171875,1596.300048828125,42840,0.0,0
