,Open,High,Low,Close,Volume,Dividends,Stock Splits
2019-06-25 09:15:00+05:30,102.25,103.25,102.05000305175781,103.0,1043770,0.0,0
2019-06-25 10:15:00+05:30,103.0,103.3499984741211,102.94999694824219,103.0999984741211,405415,0.0,0
2019-06-25 11:15:00+05:30,103.0999984741211,103.9000015258789,103.0999984741211,103.8499984741211,643707,0.0,0
2019-06-25 12:15:00+05:30,103.75,104.44999694824219,103.6500015258789,104.3499984741211,1047477,0.0,0
2019-06-25 13:15:00+05:30,104.4000015258789,104.44999694824219,103.80000305175781,103.94999694824219,1179539,0.0,0
2019-06-25 14:15:00+05:30,104.0,104.0,103.6500015258789,104.0,900143,0.0,0
2019-06-25 15:15:00+05:30,103.94999694824219,104.1500015258789,103.9000015258789,103.94999694824219,754116,0.0,0
2019-06-26 09:15:00+05:30,103.94999694824219,104.80000305175781,103.5999984741211,104.5,1083619,0.0,0
2019-06-26 10:15:00+05:30,104.5,104.55000305175781,103.55000305175781,104.0,2593289,0.0,0
2019-06-26 11:15:00+05:30,104.0,104.30000305175781,103.80000305175781,104.19999694824219,719594,0.0,0
2019-06-26 12:15:00+05:30,104.19999694824219,104.5999984741211,104.0,104.25,893750,0.0,0
2019-06-26 13:15:00+05:30,104.25,104.44999694824219,103.8499984741211,104.1500015258789,895674,0.0,0
2019-06-26 14:15:00+05:30,104.0999984741211,104.55000305175781,104.05000305175781,104.4000015258789,783857,0.0,0
2019-06-26 15:15:00+05:30,104.44999694824219,104.6500015258789,103.9000015258789,104.0999984741211,559424,0.0,0
2019-06-27 09:15:00+05:30,104.5999984741211,106.75,104.4000015258789,106.44999694824219,2206982,0.0,0
2019-06-27 10:15:00+05:30,106.44999694824219,106.55000305175781,105.9000015258789,106.5,884850,0.0,0
2019-06-27 11:15:00+05:30,106.5,106.5,105.55000305175781,106.19999694824219,1304701,0.0,0
2019-06-27 12:15:00+05:30,106.19999694824219,107.30000305175781,105.9000015258789,107.05000305175781,1680695,0.0,0
2019-06-27 13:15:00+05:30,107.05000305175781,107.80000305175781,106.80000305175781,107.30000305175781,2793700,0.0,0
2019-06-27 14:15:00+05:30,107.44999694824219,109.80000305175781,107.1500015258789,108.75,7065906,0.0,0
2019-06-27 15:15:00+05:30,108.6500015258789,108.80000305175781,108.0,108.25,2248492,0.0,0
2019-06-28 09:15:00+05:30,108.5,109.05000305175781,107.5,108.0,2018885,0.0,0
2019-06-28 10:15:00+05:30,108.0,108.0999984741211,107.19999694824219,107.25,695281,0.0,0
2019-06-28 11:15:00+05:30,107.25,107.94999694824219,107.0,107.8499984741211,748496,0.0,0
2019-06-28 12:15:00+05:30,107.8499984741211,108.19999694824219,107.5999984741211,108.19999694824219,851117,0.0,0
2019-06-28 13:15:00+05:30,108.1500015258789,109.0,108.0,108.19999694824219,1187969,0.0,0
2019-06-28 14:15:00+05:30,108.25,108.30000305175781,106.80000305175781,107.94999694824219,1786186,0.0,0
2019-06-28 15:15:00+05:30,107.94999694824219,109.0,107.75,108.4000015258789,1724677,0.0,0
2019-07-01 09:15:00+05:30,108.69999694824219,109.5,108.19999694824219,109.0999984741211,1514247,0.0,0
2019-07-01 10:15:00+05:30,109.0999984741211,109.1500015258789,107.69999694824219,108.19999694824219,1404328,0.0,0
2019-07-01 11:15:00+05:30,108.19999694824219,108.5,108.0,108.0999984741211,211937,0.0,0
2019-07-01 12:15:00+05:30,108.0999984741211,108.5999984741211,107.9000015258789,108.4000015258789,401451,0.0,0
2019-07-01 13:15:00+05:30,108.4000015258789,108.5999984741211,108.25,108.5,280965,0.0,0
2019-07-01 14:15:00+05:30,108.55000305175781,109.25,108.3499984741211,109.0999984741211,1213501,0.0,0
2019-07-01 15:15:00+05:30,109.0999984741211,109.1500015258789,109.0,109.05000305175781,322466,0.0,0
2019-07-02 09:15:00+05:30,109.5,109.55000305175781,108.05000305175781,108.30000305175781,1270059,0.0,0
2019-07-02 10:15:00+05:30,108.3499984741211,108.80000305175781,108.05000305175781,108.3499984741211,462879,0.0,0
2019-07-02 11:15:00+05:30,108.30000305175781,109.4000015258789,108.25,109.19999694824219,1182124,0.0,0
2019-07-02 12:15:00+05:30,109.25,109.5,108.8499984741211,109.0,1183903,0.0,0
2019-07-02 13:15:00+05:30,109.0,109.1500015258789,108.55000305175781,109.0,556070,0.0,0
2019-07-02 14:15:00+05:30,109.0,109.1500015258789,108.4000015258789,108.5999984741211,1290924,0.0,0
2019-07-02 15:15:00+05:30,108.5,108.5999984741211,108.19999694824219,108.5,897890,0.0,0
2019-07-03 09:15:00+05:30,108.30000305175781,108.9000015258789,108.0999984741211,108.8499984741211,895077,0.0,0
2019-07-03 10:15:00+05:30,108.8499984741211,110.4000015258789,108.6500015258789,109.80000305175781,2364265,0.0,0
2019-07-03 11:15:00+05:30,109.8499984741211,110.0,109.55000305175781,109.94999694824219,712078,0.0,0
2019-07-03 12:15:00+05:30,109.94999694824219,110.0999984741211,109.5,109.80000305175781,695143,0.0,0
2019-07-03 13:15:00+05:30,109.8499984741211,109.8499984741211,109.55000305175781,109.75,414238,0.0,0
2019-07-03 14:15:00+05:30,109.75,110.19999694824219,109.4000015258789,109.80000305175781,1247962,0.0,0
2019-07-03 15:15:00+05:30,109.69999694824219,110.0,109.5999984741211,109.80000305175781,681197,0.0,0
2019-07-04 09:15:00+05:30,109.94999694824219,110.19999694824219,108.80000305175781,109.19999694824219,1995551,0.0,0
2019-07-04 10:15:00+05:30,109.19999694824219,109.4000015258789,109.0,109.05000305175781,346615,0.0,0
2019-07-04 11:15:00+05:30,109.0,109.69999694824219,108.8499984741211,109.5999984741211,778397,0.0,0
2019-07-04 12:15:00+05:30,109.6500015258789,109.8499984741211,109.4000015258789,109.44999694824219,1235928,0.0,0
2019-07-04 13:15:00+05:30,109.4000015258789,109.55000305175781,109.0,109.0,511898,0.0,0
2019-07-04 14:15:00+05:30,109.0,109.25,108.80000305175781,108.94999694824219,834670,0.0,0
2019-07-04 15:15:00+05:30,108.94999694824219,109.19999694824219,108.44999694824219,108.5999984741211,600960,0.0,0
2019-07-05 09:15:00+05:30,109.0999984741211,109.30000305175781,108.5999984741211,108.94999694824219,929519,0.0,0
2019-07-05 10:15:00+05:30,108.94999694824219,108.94999694824219,107.8499984741211,108.3499984741211,1204898,0.0,0
2019-07-05 11:15:00+05:30,108.4000015258789,108.75,107.9000015258789,108.6500015258789,564178,0.0,0
2019-07-05 12:15:00+05:30,108.5999984741211,109.69999694824219,107.94999694824219,108.4000015258789,1371474,0.0,0
2019-07-05 13:15:00+05:30,108.44999694824219,109.0,107.44999694824219,107.69999694824219,1591540,0.0,0
2019-07-05 14:15:00+05:30,107.69999694824219,108.4000015258789,107.19999694824219,107.5999984741211,1138797,0.0,0
2019-07-05 15:15:00+05:30,107.5,107.6500015258789,107.0,107.3499984741211,648858,0.0,0
2019-07-08 09:15:00+05:30,106.5,106.80000305175781,104.8499984741211,105.9000015258789,1759914,0.0,0
2019-07-08 10:15:00+05:30,105.9000015258789,105.9000015258789,104.1500015258789,104.4000015258789,817524,0.0,0
2019-07-08 11:15:00+05:30,104.44999694824219,105.4000015258789,104.25,105.19999694824219,803883,0.0,0
2019-07-08 12:15:00+05:30,105.25,105.3499984741211,104.5,105.0,681227,0.0,0
2019-07-08 13:15:00+05:30,105.05000305175781,105.0999984741211,104.44999694824219,104.5,544621,0.0,0
2019-07-08 14:15:00+05:30,104.5,105.44999694824219,104.44999694824219,105.1500015258789,971953,0.0,0
2019-07-08 15:15:00+05:30,105.19999694824219,105.4000015258789,104.8499984741211,105.0999984741211,543042,0.0,0
2019-07-09 09:15:00+05:30,104.75,105.4000015258789,103.5999984741211,104.5,1508358,0.0,0
2019-07-09 10:15:00+05:30,104.5999984741211,105.0,103.75,104.30000305175781,1001850,0.0,0
2019-07-09 11:15:00+05:30,104.30000305175781,105.5,104.0,105.0999984741211,1043334,0.0,0
2019-07-09 12:15:00+05:30,105.0999984741211,105.6500015258789,105.0,105.5999984741211,581709,0.0,0
2019-07-09 13:15:00+05:30,105.5999984741211,106.5,105.5999984741211,106.0999984741211,1167687,0.0,0
2019-07-09 14:15:00+05:30,106.0999984741211,106.8499984741211,105.94999694824219,106.6500015258789,1008170,0.0,0
2019-07-09 15:15:00+05:30,106.69999694824219,107.25,106.69999694824219,106.75,651403,0.0,0
2019-07-10 09:15:00+05:30,106.4000015258789,107.8499984741211,106.4000015258789,107.0,1515299,0.0,0
2019-07-10 10:15:00+05:30,107.05000305175781,107.4000015258789,106.69999694824219,107.0999984741211,673458,0.0,0
2019-07-10 11:15:00+05:30,107.0999984741211,107.4000015258789,106.94999694824219,107.05000305175781,723352,0.0,0
2019-07-10 12:15:00+05:30,107.05000305175781,107.19999694824219,106.19999694824219,107.1500015258789,1931099,0.0,0
2019-07-10 13:15:00+05:30,107.1500015258789,107.30000305175781,106.75,106.80000305175781,487111,0.0,0
2019-07-10 14:15:00+05:30,106.80000305175781,106.80000305175781,104.9000015258789,105.5,2057452,0.0,0
2019-07-10 15:15:00+05:30,105.44999694824219,105.69999694824219,105.0999984741211,105.30000305175781,652177,0.0,0
2019-07-11 09:15:00+05:30,105.69999694824219,106.05000305175781,105.05000305175781,105.75,910360,0.0,0
2019-07-11 10:15:00+05:30,105.80000305175781,105.80000305175781,104.80000305175781,104.94999694824219,544215,0.0,0
2019-07-11 11:15:00+05:30,104.94999694824219,105.1500015258789,104.5999984741211,104.8499984741211,747787,0.0,0
2019-07-11 12:15:00+05:30,104.8499984741211,105.0999984741211,104.69999694824219,104.8499984741211,1017243,0.0,0
2019-07-11 13:15:00+05:30,104.8499984741211,105.05000305175781,104.6500015258789,104.9000015258789,1083108,0.0,0
2019-07-11 14:15:00+05:30,104.9000015258789,105.4000015258789,104.80000305175781,104.94999694824219,1099296,0.0,0
2019-07-11 15:15:00+05:30,104.94999694824219,105.05000305175781,104.55000305175781,104.8499984741211,672253,0.0,0
2019-07-12 09:15:00+05:30,105.0,105.69999694824219,104.6500015258789,105.25,953078,0.0,0
2019-07-12 10:15:00+05:30,105.25,105.8499984741211,105.19999694824219,105.5,694186,0.0,0
2019-07-12 11:15:00+05:30,105.5,106.4000015258789,105.5,106.19999694824219,881048,0.0,0
