,Open,High,Low,Close,Volume,Dividends,Stock Splits
2019-06-25 09:15:00+05:30,1209.5,1209.925048828125,1201.6500244140625,1205.125,528063,0.0,0.0
2019-06-25 10:15:00+05:30,1205.0999755859375,1209.949951171875,1204.300048828125,1208.2750244140625,296802,0.0,0.0
2019-06-25 11:15:00+05:30,1208.7249755859375,1210.550048828125,1208.0,1209.449951171875,238460,0.0,0.0
2019-06-25 12:15:00+05:30,1209.375,1214.550048828125,1208.7750244140625,1213.5,386552,0.0,0.0
2019-06-25 13:15:00+05:30,1213.625,1220.699951171875,1212.75,1217.300048828125,300026,0.0,0.0
2019-06-25 14:15:00+05:30,1217.2249755859375,1219.800048828125,1213.875,1214.0,341145,0.0,0.0
2019-06-25 15:15:00+05:30,1214.125,1214.3499755859375,1211.0,1214.3499755859375,130644,0.0,0.0
2019-06-26 09:15:00+05:30,1212.3499755859375,1217.75,1211.1500244140625,1214.6500244140625,332773,0.0,0.0
2019-06-26 10:15:00+05:30,1214.550048828125,1219.5,1214.550048828125,1219.2750244140625,224203,0.0,0.0
2019-06-26 11:15:00+05:30,1219.25,1222.2249755859375,1216.550048828125,1221.125,369986,0.0,0.0
2019-06-26 12:15:00+05:30,1221.0,1225.5,1221.0,1223.425048828125,512941,0.0,0.0
2019-06-26 13:15:00+05:30,1223.425048828125,1227.5,1221.550048828125,1227.5,332652,0.0,0.0
2019-06-26 14:15:00+05:30,1227.5,1235.0,1226.175048828125,1234.9749755859375,664821,0.0,0.0
2019-06-26 15:15:00+05:30,1234.9749755859375,1235.0,1231.5,1232.074951171875,193698,0.0,0.0
2019-06-27 09:15:00+05:30,1233.675048828125,1239.0,1228.074951171875,1237.9749755859375,724231,0.0,0.0
2019-06-27 10:15:00+05:30,1237.5250244140625,1239.6500244140625,1236.050048828125,1239.300048828125,428131,0.0,0.0
2019-06-27 11:15:00+05:30,1239.074951171875,1244.0,1237.949951171875,1239.2249755859375,497753,0.0,0.0
2019-06-27 12:15:00+05:30,1239.25,1244.449951171875,1237.800048828125,1242.3499755859375,452564,0.0,0.0
2019-06-27 13:15:00+05:30,1242.375,1243.0,1237.5,1239.5250244140625,354124,0.0,0.0
2019-06-27 14:15:00+05:30,1239.574951171875,1247.25,1229.7249755859375,1231.125,1468580,0.0,0.0
2019-06-27 15:15:00+05:30,1231.199951171875,1232.925048828125,1228.5250244140625,1230.8499755859375,1035822,0.0,0.0
2019-06-28 09:15:00+05:30,1233.8499755859375,1237.4749755859375,0.0,1228.9749755859375,1138723,0.0,0.0
2019-06-28 10:15:00+05:30,1233.300048828125,1233.3499755859375,1223.4000244140625,1226.5,620094,0.0,0.0
2019-06-28 11:15:00+05:30,1225.0250244140625,1227.5,1223.4000244140625,1225.0,431714,0.0,0.0
2019-06-28 12:15:00+05:30,1225.1500244140625,1226.574951171875,1223.949951171875,1225.6500244140625,435058,0.0,0.0
2019-06-28 13:15:00+05:30,1225.1500244140625,1231.5,1224.25,1226.8499755859375,640668,0.0,0.0
