Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2002-07-01,18.567652740998692,18.751490886949174,18.10805737612249,18.13747215270996,16080,0.0,0.0
2002-07-02,17.946282124122455,18.567654615230296,17.946282124122455,18.38014030456543,22360,0.0,0.0
2002-07-03,18.12276227098431,18.589711265761906,18.108054884714097,18.291893005371094,23384,0.0,0.0
2002-07-04,18.383813921396243,18.84340926943115,18.383813921396243,18.839733123779297,220120,0.0,0.0
2002-07-05,18.843409588063732,20.03835751316046,18.843409588063732,19.792015075683594,73952,0.0,0.0
2002-07-08,20.314114711545976,22.384132585280263,20.314114711545976,22.09366798400879,68104,0.0,0.0
2002-07-09,22.060578606591168,22.148821538150013,20.880337987756256,21.689226150512695,40928,0.0,0.0
2002-07-10,22.06057867543182,22.281183901156613,21.600983286360325,21.83997344970703,31920,0.0,0.0
2002-07-11,21.703932340784412,21.703932340784412,21.14138802985706,21.33625602722168,16944,0.0,0.0
2002-07-12,21.92453460096621,21.92453460096621,20.913424940180107,20.931808471679688,14896,0.0,0.0
2002-07-15,20.784742138312033,20.784742138312033,19.490521310057698,19.832460403442383,10240,0.0,0.0
2002-07-16,19.946436371507502,20.222193556367053,19.73686102322013,19.821426391601562,14240,0.0,0.0
2002-07-17,19.854522813902282,19.854522813902282,19.578765552598085,19.655977249145508,8760,0.0,0.0
2002-07-18,19.67068073729679,20.95754770141901,19.49051874518726,20.7957706451416,20392,0.0,0.0
2002-07-19,20.681792197313808,22.060578343801396,20.681792197313808,21.854679107666016,54024,0.0,0.0
2002-07-22,21.32522973104537,22.016461708151713,19.394928764011087,19.736867904663086,37888,0.0,0.0
2002-07-23,19.405955083298586,20.350883082452178,19.03092508090931,20.233226776123047,40440,0.0,0.0
2002-07-24,20.038356216244832,20.038356216244832,19.762599020608434,19.95011329650879,21624,0.0,0.0
2002-07-25,20.038354873657227,20.479566637628608,20.038354873657227,20.038354873657227,8560,0.0,0.0
2002-07-26,19.578763487957456,20.023651485995675,18.84341086869145,18.916946411132812,34384,0.0,0.0
2002-07-29,18.935328202085056,19.39124740117059,17.596986782698988,18.582359313964844,10352,0.0,0.0
2002-07-30,18.762519125645326,18.935327416914514,17.677875279162524,17.861713409423828,15392,0.0,0.0
2002-07-31,17.64846223334413,18.47205775469931,17.64846223334413,18.240421295166016,18752,0.0,0.0
2002-08-01,18.376462209357136,18.828703912287356,17.83230142690678,17.898483276367188,10880,0.0,0.0
2002-08-02,18.01614057174973,18.199978740849215,17.924221487199986,18.192625045776367,3008,0.0,0.0
2002-08-05,18.016137308070093,18.38381357966336,17.84700655975487,17.86906623840332,21016,0.0,0.0
2002-08-06,17.574928246376473,18.383816450723064,17.574928246376473,18.38014030456543,18336,0.0,0.0
2002-08-07,18.383817159024304,18.383817159024304,17.78818187579262,17.90216064453125,15032,0.0,0.0
2002-08-08,18.10805543721689,18.174237274878596,17.740379184684567,17.788177490234375,10776,0.0,0.0
2002-08-09,18.1080577422713,18.1080577422713,17.7514112830923,17.799209594726562,3568,0.0,0.0
2002-08-12,18.016136033515526,18.016136033515526,17.10797525810457,17.516096115112305,19712,0.0,0.0
2002-08-13,17.574925397826195,17.574925397826195,17.00502746073782,17.38741111755371,22048,0.0,0.0
2002-08-14,17.736704417448678,17.736704417448678,17.034442776648557,17.126361846923828,11456,0.0,0.0
2002-08-15,17.126361846923828,17.126361846923828,17.126361846923828,17.126361846923828,0,0.0,0.0
2002-08-16,17.622725797534954,17.648463027243782,17.107978398210815,17.339614868164062,17616,0.0,0.0
2002-08-19,17.23666082901441,17.431528768229228,17.074882401675254,17.16680145263672,2104,0.0,0.0
2002-08-20,17.207253224983624,17.372707866128213,17.148425063973768,17.291818618774414,4696,0.0,0.0
2002-08-21,17.46462156999307,17.46462156999307,17.28078344820367,17.36534881591797,3840,0.0,0.0
2002-08-22,17.32858551910671,17.45727167130091,17.144747357358504,17.258726119995117,8224,0.0,0.0
2002-08-23,17.056507110595703,17.280789927686037,17.0528309639139,17.056507110595703,1848,0.0,0.0
2002-08-26,17.81023503818546,17.81023503818546,17.01605448377804,17.48668098449707,6096,0.0,0.0
2002-08-27,17.23666754458305,17.648464660609907,17.119011225718232,17.479333877563477,6488,0.0,0.0
2002-08-28,17.460945385265163,17.972015138274,17.460945385265163,17.85068130493164,6016,0.0,0.0
2002-08-29,17.85068566853848,18.38381663136278,17.795535060188733,18.376462936401367,13040,0.0,0.0
2002-08-30,18.383814671061366,18.383814671061366,18.236743592663373,18.288219451904297,11872,0.0,0.0
2002-09-02,18.29189567541235,18.567652896649722,18.29189567541235,18.420581817626953,5120,0.0,0.0
2002-09-03,18.54559004213338,18.79928755908009,18.203651008262824,18.677953720092773,13512,0.0,0.0
2002-09-04,18.47573184843732,18.567650912359895,17.86906546551889,18.332338333129883,7976,0.0,0.0
2002-09-05,18.159530788704785,18.567651673666468,18.01613726751796,18.130117416381836,7872,0.0,0.0
2002-09-06,18.199976912478046,18.199976912478046,17.92421968653141,18.012462615966797,4184,0.0,0.0
2002-09-09,17.648465772234253,17.685232848230125,16.927820423152458,17.681556701660156,15976,0.0,0.0
2002-09-10,17.681556701660156,17.681556701660156,17.681556701660156,17.681556701660156,0,0.0,0.0
2002-09-11,17.475652336628226,17.541834176193287,17.071209008240533,17.464622497558594,9208,0.0,0.0
2002-09-12,17.4572712193799,17.464624913968326,17.29181659757491,17.44624137878418,2920,0.0,0.0
2002-09-13,17.2807837738281,17.357995449816904,17.152097647180092,17.332258224487305,6760,0.0,0.0
2002-09-16,17.188866016726344,17.280785086334507,17.00502787751002,17.218280792236328,8944,0.0,0.0
2002-09-17,17.457267696186737,17.733024876017648,17.188864209460142,17.36902618408203,6016,0.0,0.0
2002-09-18,17.280786469560088,17.280786469560088,16.949877231453883,17.17416000366211,5272,0.0,0.0
2002-09-19,17.005031313315058,17.005031313315058,16.085840431514242,16.20717430114746,14688,0.0,0.0
2002-09-20,16.2255577020875,16.501314964313313,16.2255577020875,16.28070831298828,7896,0.0,0.0
2002-09-23,16.26967345471099,17.0050259272403,16.26967345471099,16.563814163208008,11280,0.0,0.0
2002-09-24,16.729273250844415,17.096949586027808,16.688828629562416,16.909435272216797,10456,0.0,0.0
2002-09-25,16.946200308637735,17.005028459095982,16.82119031359224,16.982967376708984,3888,0.0,0.0
2002-09-26,16.63735520917036,17.005031567384066,16.600588134378587,16.96091079711914,10160,0.0,0.0
2002-09-27,17.005028787531373,17.005028787531373,16.806483249934924,16.96826171875,9992,0.0,0.0
2002-09-30,16.86898647697917,16.86898647697917,16.45351192830364,16.593229293823242,11904,0.0,0.0
2002-10-01,16.54543309405212,16.821190312286323,16.372624788468425,16.65205955505371,8224,0.0,0.0
2002-10-02,16.65205955505371,16.65205955505371,16.65205955505371,16.65205955505371,0,0.0,0.0
2002-10-03,16.747655821295805,16.751333369876953,16.659414291381836,16.659414291381836,168,0.0,0.0
2002-10-04,16.637350861710992,16.637350861710992,16.177755534039417,16.192462921142578,9064,0.0,0.0
2002-10-07,13.328268945553884,16.453518215545827,13.328268945553884,16.26968002319336,464,0.0,0.0
2002-10-08,16.729269922131653,16.88737082700824,16.39836072527982,16.766036987304688,8544,0.0,0.0
2002-10-09,16.729273870037844,16.777072188101517,16.637354782839832,16.674121856689453,4592,0.0,0.0
2002-10-10,16.545433930037017,16.629999312926127,16.545433930037017,16.6005859375,5048,0.0,0.0
2002-10-11,16.593233399547252,17.005030502231957,16.593233399547252,16.909435272216797,8160,0.0,0.0
2002-10-14,16.89840160895405,16.89840160895405,16.578523635864258,16.578523635864258,3680,0.0,0.0
