Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2010-06-30,24.076059384170723,24.286826728774926,23.29784282849179,23.719377517700195,2798,0.0,0.0
2010-07-01,23.346482021353502,23.638313541396872,23.2816316719582,23.60588836669922,9502,0.0,0.0
2010-07-02,23.605883247683902,23.962565039774926,23.054645501832578,23.330263137817383,35214,0.0,0.0
2010-07-05,23.184354735257333,23.297844088835266,22.989801204283395,23.103290557861328,23714,0.0,0.0
2010-07-06,23.411341338534033,23.49240554327118,22.45478471218901,22.665552139282227,70882,0.0,0.0
2010-07-07,23.10329011546034,23.10329011546034,22.373712532866858,22.811458587646484,70114,0.0,0.0
2010-07-08,23.0222237666317,23.103287934824067,22.697967093862243,22.843881607055664,64596,0.0,0.0
2010-07-09,22.941157001926197,23.281627459352027,22.53583620683916,23.038434982299805,58450,0.0,0.0
2010-07-12,23.20171965941093,24.06708789086042,23.08742348567345,23.511945724487305,152404,0.25,0.0
2010-07-13,23.316013341732994,23.80584554432648,23.234374641300747,23.511945724487305,43200,0.0,0.0
2010-07-14,23.59358567357508,24.23036657408113,23.44663700158616,23.691553115844727,228612,0.0,0.0
2010-07-15,23.838497872188174,23.838497872188174,23.413975680637947,23.675220489501953,207408,0.0,0.0
2010-07-16,23.642562006270765,24.818158489047978,23.528268353617314,24.47527503967285,462706,0.0,0.0
2010-07-19,24.49160377208682,25.765167666518288,24.34465514602021,24.47527503967285,492700,0.0,0.0
2010-07-20,25.063081741333008,25.6182239234022,24.75285566748531,25.063081741333008,648820,0.0,0.0
2010-07-21,26.059069299719326,26.418279016141454,25.226353714518744,25.87946319580078,1155132,0.0,0.0
2010-07-22,26.287655168136432,26.77748725201475,25.716184403611727,26.01008415222168,819532,0.0,0.0
2010-07-23,26.2549921607794,27.038723753465092,26.12436981342944,26.581546783447266,759200,0.0,0.0
2010-07-26,26.77748011102129,27.26731206427168,26.61420279327116,27.022396087646484,396674,0.0,0.0
2010-07-27,27.267326306447714,28.916429073643368,27.022410201898783,28.589874267578125,1616044,0.0,0.0
2010-07-28,28.883773912436215,30.173666994516353,28.524564095287996,29.504228591918945,1482150,0.0,0.0
2010-07-29,29.879758727067745,31.006371584145302,29.634842671927846,30.38591957092285,1357488,0.0,0.0
2010-07-30,30.69614475094873,31.65948021199234,30.36959001955566,31.234960556030273,2975312,0.0,0.0
2010-08-02,31.77377897427943,37.488487243652344,31.675811550238432,37.488487243652344,7169800,0.0,0.0
2010-08-03,39.072283745411305,41.243873743012436,36.93334873071983,37.81504821777344,5282252,0.0,0.0
2010-08-04,38.02729651385365,40.1009209989663,37.58644813588872,38.86001205444336,2137060,0.0,0.0
2010-08-05,38.99063648002512,39.18656882587149,36.655769589200624,37.080291748046875,1355062,0.0,0.0
2010-08-06,37.50481439967859,38.33753005005224,35.93735301677221,37.210914611816406,1774928,0.0,0.0
2010-08-09,37.635432387929306,38.664080279027694,37.553793705959826,38.484474182128906,1216010,0.0,0.0
2010-08-10,38.99063433591445,40.296853224947334,37.766054127446125,39.5457763671875,3838152,0.0,0.0
2010-08-11,39.83967813492236,41.29284572606462,37.88034970205733,38.66408157348633,3039656,0.0,0.0
2010-08-12,38.20690202850261,38.86001146488727,37.880347310310285,38.3375244140625,835488,0.0,0.0
2010-08-13,38.64775460043511,39.05594804254239,38.043628804399326,38.255889892578125,443216,0.0,0.0
2010-08-16,38.50080738803017,39.12126194136425,37.25989828136199,37.92933654785156,541852,0.0,0.0
2010-08-17,38.20690363103693,38.53345836292613,37.58644914216446,37.717071533203125,517222,0.0,0.0
2010-08-18,38.190574897876516,38.190574897876516,37.55379416725852,37.717071533203125,244062,0.0,0.0
2010-08-19,38.04363107884184,38.82736303282634,37.602782633292804,38.37018585205078,762728,0.0,0.0
2010-08-20,38.370184375728876,38.762049091936234,37.847697256980695,38.304874420166016,390384,0.0,0.0
2010-08-23,38.50080964996757,39.61109641725595,38.043632452682324,39.1539192199707,1180490,0.0,0.0
2010-08-24,39.17022898987935,40.16622166179859,38.3538423707371,38.50079345703125,1102228,0.0,0.0
2010-08-25,38.860012136876215,38.860012136876215,38.04362532727797,38.353851318359375,569156,0.0,0.0
2010-08-26,38.53346597619087,38.925330735314795,38.20691117978247,38.61510467529297,279122,0.0,0.0
2010-08-27,38.69674057907562,39.023295351894824,37.913008626026496,37.97832107543945,208196,0.0,0.0
2010-08-30,38.30487760529757,38.92532970898194,37.55380059679553,37.749732971191406,307532,0.0,0.0
2010-08-31,37.71706900381764,38.53345577879205,37.71706900381764,38.07627868652344,440976,0.0,0.0
2010-09-01,38.255885104277056,39.741707552725465,38.125262720869074,39.398826599121094,1009004,0.0,0.0
2010-09-02,41.113236032711576,41.14589100347904,39.611084954677004,40.05193328857422,623984,0.0,0.0
2010-09-03,40.1335721391469,43.56239391322518,39.839672418107455,42.533748626708984,3290006,0.0,0.0
2010-09-06,43.17054130567947,44.395121741635755,42.86031525846999,43.7746696472168,1719400,0.0,0.0
2010-09-07,44.05224006671768,44.13387876586492,43.529755381873805,43.75834274291992,633018,0.0,0.0
2010-09-08,44.4114443450317,44.4114443450317,42.64805075387562,43.33381271362305,486854,0.0,0.0
2010-09-09,43.59506963323651,43.888966985946055,42.452127732739676,42.74602508544922,424876,0.0,0.0
2010-09-13,44.08488000088958,47.187149334285515,43.75832533421632,44.36245346069336,3436200,0.0,0.0
2010-09-14,44.46041621322736,45.61968628531699,44.411435005984636,44.64002227783203,1515034,0.0,0.0
2010-09-15,44.901279527313854,45.37478293303585,43.79099533577054,44.00325393676758,915900,0.0,0.0
2010-09-16,43.758335492083134,44.32980629142004,42.66437511164908,42.77867126464844,935342,0.0,0.0
2010-09-17,43.10523739016644,43.98693443112632,42.68071511627279,42.74602508544922,1001714,0.0,0.0
2010-09-20,42.5174390739756,44.05224582189125,42.5174390739756,42.958290100097656,891156,0.0,0.0
2010-09-21,43.105234071217325,43.59506627657206,42.7786792676475,43.088905334472656,832828,0.0,0.0
2010-09-22,43.10522546251173,43.807316156837366,42.71336077305487,42.974605560302734,817314,0.0,0.0
2010-09-23,42.55008970828772,43.36647667512812,42.55008970828772,42.795005798339844,571200,0.0,0.0
2010-09-24,42.99093435443613,45.799307426862555,42.95828186646819,44.83597183227539,3152966,0.0,0.0
2010-09-27,45.55439071392741,46.37077764428453,44.90128116964171,45.78297805786133,1499768,0.0,0.0
2010-09-28,46.370768013145366,46.958567477483506,45.76663981702547,46.305458068847656,1368380,0.0,0.0
2010-09-29,46.370775706179785,48.509710370882985,46.370775706179785,47.987220764160156,3053692,0.0,0.0
2010-09-30,48.26478213071951,48.950543960925565,47.05653082555073,47.644325256347656,1830626,0.0,0.0
2010-10-01,48.003545155710206,49.76693869891053,47.7586291089974,49.0811767578125,2567090,0.0,0.0
2010-10-04,49.57101082799462,54.07746726378139,49.48937214250149,53.08147430419922,5589852,0.0,0.0
2010-10-05,53.391716300050724,53.84889108257608,52.085496941028076,52.493690490722656,2873592,0.0,0.0
2010-10-06,52.90188020844073,53.04882887912019,51.35074483195867,51.709957122802734,967692,0.0,0.0
2010-10-07,51.3670568120517,51.92219882175616,47.35043288776505,48.444393157958984,2688166,0.0,0.0
2010-10-08,48.65665556701595,49.146487670039605,47.187159257945,47.54637145996094,1493776,0.0,0.0
